EPC,Ant,Time,Frequency,RSSI,Phase
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-75,143
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-75,143
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-75,16
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-75,16
E2000017221200910820C6AD,1,1970/1/1 0:07,912750,-75,16
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-76,0
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-76,0
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-76,0
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-77,137
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-77,137
E2801160600002073A4A0529,1,1970/1/1 0:07,918750,-77,137
E2801160600002073A4A0519,1,1970/1/1 0:07,918750,-74,75
E2801160600002073A4A0519,1,1970/1/1 0:07,918750,-74,75
E2801160600002073A4A0519,1,1970/1/1 0:07,918750,-74,75
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-80,28
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-80,28
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-80,28
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-80,177
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-80,177
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-80,177
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-79,33
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-79,33
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-79,33
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-79,2
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-79,2
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-79,2
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-79,16
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-79,16
E200497E93D2893134FFAA24,1,1970/1/1 0:07,926250,-79,16
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-78,47
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-78,47
E2801160600002073A4A0529,1,1970/1/1 0:07,926250,-78,47
E2801160600002073A4A0519,1,1970/1/1 0:07,926250,-80,154
E2801160600002073A4A0519,1,1970/1/1 0:07,926250,-80,154
E2801160600002073A4A0519,1,1970/1/1 0:07,926250,-80,154
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,140
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,140
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,140
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-75,104
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-75,104
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-75,104
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,154
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,154
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,154
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-75,115
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-75,115
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-75,115
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-76,112
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-76,112
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-76,112
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,146
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,146
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-74,146
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-76,135
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-76,135
E2801160600002073A4A0529,1,1970/1/1 0:07,921250,-76,135
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-76,151
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-76,151
E2801160600002073A4A0519,1,1970/1/1 0:07,921250,-76,151
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-68,5
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-68,5
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-68,5
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-70,123
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-70,123
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-70,123
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-66,50
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-66,50
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-66,50
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-74,115
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-74,115
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-74,115
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-74,118
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-74,118
E2801160600002073A4A0529,1,1970/1/1 0:07,905750,-74,118
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-68,143
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-68,143
E2801160600002073A4A0519,1,1970/1/1 0:07,905750,-68,143
